cenario,bloco,concorrencia,repeticao,operacoes,concluidas,ms,throughput,saldo_inicial,movimentos,esperado,observado,divergencia,perdido,erros_total,erros_por_sqlstate,ops_por_trabalhador,maior_lacuna_event_loop_ms,extra,falhou,erro
05-conexao-compartilhada,A,2,2,60,60,267.754,224.086,10000,-60,9940,9970,30,30,0,{},"[30,30]",,"{""msClientCompartilhado"":267.75,""msComPool"":126.29,""throughputClientCompartilhado"":224.1,""throughputComPool"":475.1,""vezesMaisLento"":2.12}",nao,
05-conexao-compartilhada,A,2,3,60,60,243.283,246.626,10000,-60,9940,9970,30,30,0,{},"[30,30]",,"{""msClientCompartilhado"":243.28,""msComPool"":126.99,""throughputClientCompartilhado"":246.6,""throughputComPool"":472.5,""vezesMaisLento"":1.92}",nao,
05-conexao-compartilhada,A,2,4,60,60,261.728,229.246,10000,-60,9940,9970,30,30,0,{},"[30,30]",,"{""msClientCompartilhado"":261.73,""msComPool"":128.77,""throughputClientCompartilhado"":229.2,""throughputComPool"":465.9,""vezesMaisLento"":2.03}",nao,
05-conexao-compartilhada,A,2,5,60,60,275.772,217.571,10000,-60,9940,9970,30,30,0,{},"[30,30]",,"{""msClientCompartilhado"":275.77,""msComPool"":126.08,""throughputClientCompartilhado"":217.6,""throughputComPool"":475.9,""vezesMaisLento"":2.19}",nao,
05-conexao-compartilhada,A,2,6,60,60,258.321,232.269,10000,-60,9940,9970,30,30,0,{},"[30,30]",,"{""msClientCompartilhado"":258.32,""msComPool"":130.28,""throughputClientCompartilhado"":232.3,""throughputComPool"":460.5,""vezesMaisLento"":1.98}",nao,
05-conexao-compartilhada,A,2,7,60,60,291.962,205.506,10000,-60,9940,9970,30,30,0,{},"[30,30]",,"{""msClientCompartilhado"":291.96,""msComPool"":119.75,""throughputClientCompartilhado"":205.5,""throughputComPool"":501,""vezesMaisLento"":2.44}",nao,
05-conexao-compartilhada,A,2,8,60,60,257.947,232.606,10000,-60,9940,9970,30,30,0,{},"[30,30]",,"{""msClientCompartilhado"":257.95,""msComPool"":126.68,""throughputClientCompartilhado"":232.6,""throughputComPool"":473.6,""vezesMaisLento"":2.04}",nao,
05-conexao-compartilhada,A,2,9,60,60,266.649,225.015,10000,-60,9940,9970,30,30,0,{},"[30,30]",,"{""msClientCompartilhado"":266.65,""msComPool"":127.72,""throughputClientCompartilhado"":225,""throughputComPool"":469.8,""vezesMaisLento"":2.09}",nao,
05-conexao-compartilhada,A,2,10,60,60,253.170,236.995,10000,-60,9940,9970,30,30,0,{},"[30,30]",,"{""msClientCompartilhado"":253.17,""msComPool"":130.69,""throughputClientCompartilhado"":237,""throughputComPool"":459.1,""vezesMaisLento"":1.94}",nao,
05-conexao-compartilhada,A,4,1,60,60,267.134,224.606,10000,-60,9940,9985,45,45,0,{},"[15,15,15,15]",,"{""msClientCompartilhado"":267.13,""msComPool"":65.49,""throughputClientCompartilhado"":224.6,""throughputComPool"":916.2,""vezesMaisLento"":4.08}",nao,
05-conexao-compartilhada,A,4,2,60,60,266.919,224.787,10000,-60,9940,9985,45,45,0,{},"[15,15,15,15]",,"{""msClientCompartilhado"":266.92,""msComPool"":63.17,""throughputClientCompartilhado"":224.8,""throughputComPool"":949.8,""vezesMaisLento"":4.23}",nao,
05-conexao-compartilhada,A,4,3,60,60,257.319,233.173,10000,-60,9940,9985,45,45,0,{},"[15,15,15,15]",,"{""msClientCompartilhado"":257.32,""msComPool"":63.31,""throughputClientCompartilhado"":233.2,""throughputComPool"":947.7,""vezesMaisLento"":4.06}",nao,
05-conexao-compartilhada,A,4,4,60,60,261.100,229.797,10000,-60,9940,9985,45,45,0,{},"[15,15,15,15]",,"{""msClientCompartilhado"":261.1,""msComPool"":63.9,""throughputClientCompartilhado"":229.8,""throughputComPool"":939,""vezesMaisLento"":4.09}",nao,
05-conexao-compartilhada,A,4,5,60,60,252.789,237.352,10000,-60,9940,9985,45,45,0,{},"[15,15,15,15]",,"{""msClientCompartilhado"":252.79,""msComPool"":62.76,""throughputClientCompartilhado"":237.4,""throughputComPool"":956,""vezesMaisLento"":4.03}",nao,
05-conexao-compartilhada,A,4,6,60,60,252.846,237.298,10000,-60,9940,9985,45,45,0,{},"[15,15,15,15]",,"{""msClientCompartilhado"":252.85,""msComPool"":67.33,""throughputClientCompartilhado"":237.3,""throughputComPool"":891.1,""vezesMaisLento"":3.76}",nao,
05-conexao-compartilhada,A,4,7,60,60,265.531,225.962,10000,-60,9940,9985,45,45,0,{},"[15,15,15,15]",,"{""msClientCompartilhado"":265.53,""msComPool"":65.12,""throughputClientCompartilhado"":226,""throughputComPool"":921.4,""vezesMaisLento"":4.08}",nao,
05-conexao-compartilhada,A,4,8,60,60,280.046,214.250,10000,-60,9940,9985,45,45,0,{},"[15,15,15,15]",,"{""msClientCompartilhado"":280.05,""msComPool"":65.54,""throughputClientCompartilhado"":214.3,""throughputComPool"":915.5,""vezesMaisLento"":4.27}",nao,
05-conexao-compartilhada,A,4,9,60,60,286.674,209.297,10000,-60,9940,9985,45,45,0,{},"[15,15,15,15]",,"{""msClientCompartilhado"":286.67,""msComPool"":62.91,""throughputClientCompartilhado"":209.3,""throughputComPool"":953.8,""vezesMaisLento"":4.56}",nao,
05-conexao-compartilhada,A,4,10,60,60,247.465,242.458,10000,-60,9940,9985,45,45,0,{},"[15,15,15,15]",,"{""msClientCompartilhado"":247.47,""msComPool"":62.43,""throughputClientCompartilhado"":242.5,""throughputComPool"":961,""vezesMaisLento"":3.96}",nao,
05-conexao-compartilhada,A,8,1,60,60,270.894,221.489,10000,-60,9940,9992,52,52,0,{},"[8,8,8,8,7,7,7,7]",,"{""msClientCompartilhado"":270.89,""msComPool"":34.6,""throughputClientCompartilhado"":221.5,""throughputComPool"":1734.3,""vezesMaisLento"":7.83}",nao,
05-conexao-compartilhada,A,8,2,60,60,244.765,245.133,10000,-60,9940,9992,52,52,0,{},"[8,8,8,8,7,7,7,7]",,"{""msClientCompartilhado"":244.77,""msComPool"":34.15,""throughputClientCompartilhado"":245.1,""throughputComPool"":1757.1,""vezesMaisLento"":7.17}",nao,
05-conexao-compartilhada,A,8,3,60,60,251.184,238.869,10000,-60,9940,9992,52,52,0,{},"[8,8,8,8,7,7,7,7]",,"{""msClientCompartilhado"":251.18,""msComPool"":32.46,""throughputClientCompartilhado"":238.9,""throughputComPool"":1848.2,""vezesMaisLento"":7.74}",nao,
05-conexao-compartilhada,A,8,4,60,60,252.583,237.546,10000,-60,9940,9992,52,52,0,{},"[8,8,8,8,7,7,7,7]",,"{""msClientCompartilhado"":252.58,""msComPool"":34.17,""throughputClientCompartilhado"":237.5,""throughputComPool"":1755.9,""vezesMaisLento"":7.39}",nao,
05-conexao-compartilhada,A,8,5,60,60,249.493,240.488,10000,-60,9940,9992,52,52,0,{},"[8,8,8,8,7,7,7,7]",,"{""msClientCompartilhado"":249.49,""msComPool"":33.66,""throughputClientCompartilhado"":240.5,""throughputComPool"":1782.3,""vezesMaisLento"":7.41}",nao,
05-conexao-compartilhada,A,8,6,60,60,267.334,224.438,10000,-60,9940,9992,52,52,0,{},"[8,8,8,8,7,7,7,7]",,"{""msClientCompartilhado"":267.33,""msComPool"":33.94,""throughputClientCompartilhado"":224.4,""throughputComPool"":1767.7,""vezesMaisLento"":7.88}",nao,
05-conexao-compartilhada,A,8,7,60,60,251.750,238.331,10000,-60,9940,9992,52,52,0,{},"[8,8,8,8,7,7,7,7]",,"{""msClientCompartilhado"":251.75,""msComPool"":33.98,""throughputClientCompartilhado"":238.3,""throughputComPool"":1765.6,""vezesMaisLento"":7.41}",nao,
05-conexao-compartilhada,A,8,8,60,60,252.189,237.917,10000,-60,9940,9992,52,52,0,{},"[8,8,8,8,7,7,7,7]",,"{""msClientCompartilhado"":252.19,""msComPool"":33.83,""throughputClientCompartilhado"":237.9,""throughputComPool"":1773.3,""vezesMaisLento"":7.45}",nao,
05-conexao-compartilhada,A,8,9,60,60,269.090,222.974,10000,-60,9940,9992,52,52,0,{},"[8,8,8,8,7,7,7,7]",,"{""msClientCompartilhado"":269.09,""msComPool"":33.12,""throughputClientCompartilhado"":223,""throughputComPool"":1811.7,""vezesMaisLento"":8.13}",nao,
05-conexao-compartilhada,A,8,10,60,60,274.283,218.752,10000,-60,9940,9992,52,52,0,{},"[8,8,8,8,7,7,7,7]",,"{""msClientCompartilhado"":274.28,""msComPool"":33.9,""throughputClientCompartilhado"":218.8,""throughputComPool"":1769.7,""vezesMaisLento"":8.09}",nao,
05-conexao-compartilhada,A,16,1,60,60,245.531,244.369,10000,-60,9940,9996,56,56,0,{},"[4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3]",,"{""msClientCompartilhado"":245.53,""msComPool"":65.76,""throughputClientCompartilhado"":244.4,""throughputComPool"":912.4,""vezesMaisLento"":3.73}",nao,
05-conexao-compartilhada,A,16,2,60,60,251.931,238.161,10000,-60,9940,9996,56,56,0,{},"[4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3]",,"{""msClientCompartilhado"":251.93,""msComPool"":25.75,""throughputClientCompartilhado"":238.2,""throughputComPool"":2330.5,""vezesMaisLento"":9.79}",nao,
05-conexao-compartilhada,A,16,3,60,60,251.497,238.572,10000,-60,9940,9996,56,56,0,{},"[4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3]",,"{""msClientCompartilhado"":251.5,""msComPool"":23.23,""throughputClientCompartilhado"":238.6,""throughputComPool"":2582.8,""vezesMaisLento"":10.83}",nao,
05-conexao-compartilhada,A,16,4,60,60,262.377,228.679,10000,-60,9940,9996,56,56,0,{},"[4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3]",,"{""msClientCompartilhado"":262.38,""msComPool"":25.68,""throughputClientCompartilhado"":228.7,""throughputComPool"":2336.1,""vezesMaisLento"":10.22}",nao,
05-conexao-compartilhada,A,16,5,60,60,264.362,226.961,10000,-60,9940,9996,56,56,0,{},"[4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3]",,"{""msClientCompartilhado"":264.36,""msComPool"":23.08,""throughputClientCompartilhado"":227,""throughputComPool"":2600.2,""vezesMaisLento"":11.46}",nao,
05-conexao-compartilhada,A,16,6,60,60,247.122,242.795,10000,-60,9940,9996,56,56,0,{},"[4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3]",,"{""msClientCompartilhado"":247.12,""msComPool"":23.98,""throughputClientCompartilhado"":242.8,""throughputComPool"":2502.3,""vezesMaisLento"":10.31}",nao,
05-conexao-compartilhada,A,16,7,60,60,241.898,248.039,10000,-60,9940,9996,56,56,0,{},"[4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3]",,"{""msClientCompartilhado"":241.9,""msComPool"":21.74,""throughputClientCompartilhado"":248,""throughputComPool"":2759.3,""vezesMaisLento"":11.12}",nao,
05-conexao-compartilhada,A,16,8,60,60,230.333,260.493,10000,-60,9940,9996,56,56,0,{},"[4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3]",,"{""msClientCompartilhado"":230.33,""msComPool"":22.53,""throughputClientCompartilhado"":260.5,""throughputComPool"":2662.6,""vezesMaisLento"":10.22}",nao,
05-conexao-compartilhada,A,16,9,60,60,248.648,241.305,10000,-60,9940,9996,56,56,0,{},"[4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3]",,"{""msClientCompartilhado"":248.65,""msComPool"":24.39,""throughputClientCompartilhado"":241.3,""throughputComPool"":2460.1,""vezesMaisLento"":10.19}",nao,
05-conexao-compartilhada,A,16,10,60,60,260.935,229.942,10000,-60,9940,9996,56,56,0,{},"[4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3]",,"{""msClientCompartilhado"":260.94,""msComPool"":23.22,""throughputClientCompartilhado"":229.9,""throughputComPool"":2583.5,""vezesMaisLento"":11.24}",nao,
05-conexao-compartilhada,A,32,1,60,60,249.946,240.052,10000,-60,9940,9998,58,58,0,{},"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1]",,"{""msClientCompartilhado"":249.95,""msComPool"":27.67,""throughputClientCompartilhado"":240.1,""throughputComPool"":2168.1,""vezesMaisLento"":9.03}",nao,
05-conexao-compartilhada,A,32,2,60,60,245.276,244.623,10000,-60,9940,9998,58,58,0,{},"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1]",,"{""msClientCompartilhado"":245.28,""msComPool"":24.08,""throughputClientCompartilhado"":244.6,""throughputComPool"":2491.6,""vezesMaisLento"":10.19}",nao,
05-conexao-compartilhada,A,32,3,60,60,247.371,242.550,10000,-60,9940,9998,58,58,0,{},"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1]",,"{""msClientCompartilhado"":247.37,""msComPool"":25.84,""throughputClientCompartilhado"":242.6,""throughputComPool"":2322,""vezesMaisLento"":9.57}",nao,
05-conexao-compartilhada,A,32,4,60,60,260.429,230.389,10000,-60,9940,9998,58,58,0,{},"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1]",,"{""msClientCompartilhado"":260.43,""msComPool"":25.42,""throughputClientCompartilhado"":230.4,""throughputComPool"":2360.2,""vezesMaisLento"":10.24}",nao,
05-conexao-compartilhada,A,32,5,60,60,265.582,225.919,10000,-60,9940,9998,58,58,0,{},"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1]",,"{""msClientCompartilhado"":265.58,""msComPool"":25.96,""throughputClientCompartilhado"":225.9,""throughputComPool"":2311.2,""vezesMaisLento"":10.23}",nao,
05-conexao-compartilhada,A,32,6,60,60,257.425,233.077,10000,-60,9940,9998,58,58,0,{},"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1]",,"{""msClientCompartilhado"":257.43,""msComPool"":25.36,""throughputClientCompartilhado"":233.1,""throughputComPool"":2365.5,""vezesMaisLento"":10.15}",nao,
05-conexao-compartilhada,A,32,7,60,60,266.173,225.417,10000,-60,9940,9998,58,58,0,{},"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1]",,"{""msClientCompartilhado"":266.17,""msComPool"":25.78,""throughputClientCompartilhado"":225.4,""throughputComPool"":2327.1,""vezesMaisLento"":10.32}",nao,
05-conexao-compartilhada,A,32,8,60,60,239.424,250.601,10000,-60,9940,9998,58,58,0,{},"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1]",,"{""msClientCompartilhado"":239.42,""msComPool"":26.64,""throughputClientCompartilhado"":250.6,""throughputComPool"":2251.9,""vezesMaisLento"":8.99}",nao,
05-conexao-compartilhada,A,32,9,60,60,236.156,254.069,10000,-60,9940,9998,58,58,0,{},"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1]",,"{""msClientCompartilhado"":236.16,""msComPool"":24.98,""throughputClientCompartilhado"":254.1,""throughputComPool"":2401.6,""vezesMaisLento"":9.45}",nao,
05-conexao-compartilhada,A,32,10,60,60,255.736,234.617,10000,-60,9940,9998,58,58,0,{},"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1]",,"{""msClientCompartilhado"":255.74,""msComPool"":24.32,""throughputClientCompartilhado"":234.6,""throughputComPool"":2467.6,""vezesMaisLento"":10.52}",nao,
06-worker-sab-corrida,B,2,1,4000000,2034117,33.210,120445648.901,0,4000000,4000000,2034117,-1965883,1965883,0,{},"[2000000,2000000]",,"{""workers"":2,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":1965883,""percentualPerdido"":49.15}",nao,
06-worker-sab-corrida,B,2,2,4000000,2159604,31.605,126562921.563,0,4000000,4000000,2159604,-1840396,1840396,0,{},"[2000000,2000000]",,"{""workers"":2,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":1840396,""percentualPerdido"":46.01}",nao,
06-worker-sab-corrida,B,2,3,4000000,2284445,31.842,125621567.665,0,4000000,4000000,2284445,-1715555,1715555,0,{},"[2000000,2000000]",,"{""workers"":2,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":1715555,""percentualPerdido"":42.89}",nao,
06-worker-sab-corrida,B,2,4,4000000,2183778,32.478,123159659.842,0,4000000,4000000,2183778,-1816222,1816222,0,{},"[2000000,2000000]",,"{""workers"":2,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":1816222,""percentualPerdido"":45.41}",nao,
06-worker-sab-corrida,B,2,5,4000000,2128415,31.959,125161990.907,0,4000000,4000000,2128415,-1871585,1871585,0,{},"[2000000,2000000]",,"{""workers"":2,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":1871585,""percentualPerdido"":46.79}",nao,
06-worker-sab-corrida,B,2,6,4000000,2345508,32.437,123315491.123,0,4000000,4000000,2345508,-1654492,1654492,0,{},"[2000000,2000000]",,"{""workers"":2,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":1654492,""percentualPerdido"":41.36}",nao,
06-worker-sab-corrida,B,2,7,4000000,2033881,32.022,124914445.316,0,4000000,4000000,2033881,-1966119,1966119,0,{},"[2000000,2000000]",,"{""workers"":2,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":1966119,""percentualPerdido"":49.15}",nao,
06-worker-sab-corrida,B,2,8,4000000,2097278,31.960,125156610.031,0,4000000,4000000,2097278,-1902722,1902722,0,{},"[2000000,2000000]",,"{""workers"":2,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":1902722,""percentualPerdido"":47.57}",nao,
06-worker-sab-corrida,B,2,9,4000000,2065944,31.803,125772648.895,0,4000000,4000000,2065944,-1934056,1934056,0,{},"[2000000,2000000]",,"{""workers"":2,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":1934056,""percentualPerdido"":48.35}",nao,
06-worker-sab-corrida,B,2,10,4000000,2192539,31.920,125312792.478,0,4000000,4000000,2192539,-1807461,1807461,0,{},"[2000000,2000000]",,"{""workers"":2,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":1807461,""percentualPerdido"":45.19}",nao,
06-worker-sab-corrida,B,4,1,8000000,2505980,35.217,227164630.467,0,8000000,8000000,2505980,-5494020,5494020,0,{},"[2000000,2000000,2000000,2000000]",,"{""workers"":4,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":5494020,""percentualPerdido"":68.68}",nao,
06-worker-sab-corrida,B,4,2,8000000,2296113,35.116,227813947.197,0,8000000,8000000,2296113,-5703887,5703887,0,{},"[2000000,2000000,2000000,2000000]",,"{""workers"":4,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":5703887,""percentualPerdido"":71.3}",nao,
06-worker-sab-corrida,B,4,3,8000000,2038480,35.002,228558368.093,0,8000000,8000000,2038480,-5961520,5961520,0,{},"[2000000,2000000,2000000,2000000]",,"{""workers"":4,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":5961520,""percentualPerdido"":74.52}",nao,
06-worker-sab-corrida,B,4,4,8000000,2322920,35.586,224808563.565,0,8000000,8000000,2322920,-5677080,5677080,0,{},"[2000000,2000000,2000000,2000000]",,"{""workers"":4,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":5677080,""percentualPerdido"":70.96}",nao,
06-worker-sab-corrida,B,4,5,8000000,2186100,35.393,226033932.892,0,8000000,8000000,2186100,-5813900,5813900,0,{},"[2000000,2000000,2000000,2000000]",,"{""workers"":4,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":5813900,""percentualPerdido"":72.67}",nao,
06-worker-sab-corrida,B,4,6,8000000,2323598,34.801,229881483.739,0,8000000,8000000,2323598,-5676402,5676402,0,{},"[2000000,2000000,2000000,2000000]",,"{""workers"":4,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":5676402,""percentualPerdido"":70.96}",nao,
06-worker-sab-corrida,B,4,7,8000000,2457921,35.042,228294754.897,0,8000000,8000000,2457921,-5542079,5542079,0,{},"[2000000,2000000,2000000,2000000]",,"{""workers"":4,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":5542079,""percentualPerdido"":69.28}",nao,
06-worker-sab-corrida,B,4,8,8000000,2431664,34.789,229956919.008,0,8000000,8000000,2431664,-5568336,5568336,0,{},"[2000000,2000000,2000000,2000000]",,"{""workers"":4,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":5568336,""percentualPerdido"":69.6}",nao,
06-worker-sab-corrida,B,4,9,8000000,2277936,34.631,231008015.314,0,8000000,8000000,2277936,-5722064,5722064,0,{},"[2000000,2000000,2000000,2000000]",,"{""workers"":4,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":5722064,""percentualPerdido"":71.53}",nao,
06-worker-sab-corrida,B,4,10,8000000,2255135,34.659,230823048.051,0,8000000,8000000,2255135,-5744865,5744865,0,{},"[2000000,2000000,2000000,2000000]",,"{""workers"":4,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":5744865,""percentualPerdido"":71.81}",nao,
06-worker-sab-corrida,B,8,1,16000000,10920620,54.334,294474686.790,0,16000000,16000000,10920620,-5079380,5079380,0,{},"[2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000]",,"{""workers"":8,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":5079380,""percentualPerdido"":31.75}",nao,
06-worker-sab-corrida,B,8,2,16000000,10590213,57.277,279343829.724,0,16000000,16000000,10590213,-5409787,5409787,0,{},"[2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000]",,"{""workers"":8,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":5409787,""percentualPerdido"":33.81}",nao,
06-worker-sab-corrida,B,8,3,16000000,9766231,56.011,285658811.793,0,16000000,16000000,9766231,-6233769,6233769,0,{},"[2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000]",,"{""workers"":8,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":6233769,""percentualPerdido"":38.96}",nao,
06-worker-sab-corrida,B,8,4,16000000,7565462,57.546,278039844.813,0,16000000,16000000,7565462,-8434538,8434538,0,{},"[2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000]",,"{""workers"":8,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":8434538,""percentualPerdido"":52.72}",nao,
06-worker-sab-corrida,B,8,5,16000000,10966313,54.506,293545664.697,0,16000000,16000000,10966313,-5033687,5033687,0,{},"[2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000]",,"{""workers"":8,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":5033687,""percentualPerdido"":31.46}",nao,
06-worker-sab-corrida,B,8,6,16000000,7077355,56.759,281891554.346,0,16000000,16000000,7077355,-8922645,8922645,0,{},"[2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000]",,"{""workers"":8,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":8922645,""percentualPerdido"":55.77}",nao,
06-worker-sab-corrida,B,8,7,16000000,9196748,53.889,296909359.140,0,16000000,16000000,9196748,-6803252,6803252,0,{},"[2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000]",,"{""workers"":8,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":6803252,""percentualPerdido"":42.52}",nao,
06-worker-sab-corrida,B,8,8,16000000,8754284,54.999,290913057.905,0,16000000,16000000,8754284,-7245716,7245716,0,{},"[2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000]",,"{""workers"":8,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":7245716,""percentualPerdido"":45.29}",nao,
06-worker-sab-corrida,B,8,9,16000000,13533108,56.082,285297593.295,0,16000000,16000000,13533108,-2466892,2466892,0,{},"[2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000]",,"{""workers"":8,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":2466892,""percentualPerdido"":15.42}",nao,
06-worker-sab-corrida,B,8,10,16000000,6663663,53.481,299171439.090,0,16000000,16000000,6663663,-9336337,9336337,0,{},"[2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000]",,"{""workers"":8,""iteracoesPorWorker"":2000000,""incrementosPerdidos"":9336337,""percentualPerdido"":58.35}",nao,
07-worker-cpu,B,1,1,700000000,700000000,1782.617,392681115.794,0,0,0,0,0,0,0,{},[700000000],101.101,"{""workers"":1,""rodadasPorWorker"":700000000,""msDoWorkerMaisLento"":1754.93,""msDoWorkerMaisRapido"":1754.93,""hashesPorSegundo"":392681116}",nao,
07-worker-cpu,B,1,2,700000000,700000000,1776.504,394032435.061,0,0,0,0,0,0,0,{},[700000000],101.341,"{""workers"":1,""rodadasPorWorker"":700000000,""msDoWorkerMaisLento"":1749,""msDoWorkerMaisRapido"":1749,""hashesPorSegundo"":394032435}",nao,
07-worker-cpu,B,1,3,700000000,700000000,1776.813,393963854.661,0,0,0,0,0,0,0,{},[700000000],101.049,"{""workers"":1,""rodadasPorWorker"":700000000,""msDoWorkerMaisLento"":1749.11,""msDoWorkerMaisRapido"":1749.11,""hashesPorSegundo"":393963855}",nao,
07-worker-cpu,B,1,4,700000000,700000000,1775.626,394227236.635,0,0,0,0,0,0,0,{},[700000000],101.042,"{""workers"":1,""rodadasPorWorker"":700000000,""msDoWorkerMaisLento"":1748.48,""msDoWorkerMaisRapido"":1748.48,""hashesPorSegundo"":394227237}",nao,
07-worker-cpu,B,1,5,700000000,700000000,1782.163,392781040.008,0,0,0,0,0,0,0,{},[700000000],101.315,"{""workers"":1,""rodadasPorWorker"":700000000,""msDoWorkerMaisLento"":1754.52,""msDoWorkerMaisRapido"":1754.52,""hashesPorSegundo"":392781040}",nao,
07-worker-cpu,B,1,6,700000000,700000000,1778.669,393552661.086,0,0,0,0,0,0,0,{},[700000000],101.044,"{""workers"":1,""rodadasPorWorker"":700000000,""msDoWorkerMaisLento"":1750.25,""msDoWorkerMaisRapido"":1750.25,""hashesPorSegundo"":393552661}",nao,
07-worker-cpu,B,1,7,700000000,700000000,1779.095,393458490.219,0,0,0,0,0,0,0,{},[700000000],101.357,"{""workers"":1,""rodadasPorWorker"":700000000,""msDoWorkerMaisLento"":1750.82,""msDoWorkerMaisRapido"":1750.82,""hashesPorSegundo"":393458490}",nao,
07-worker-cpu,B,1,8,700000000,700000000,1777.971,393707291.986,0,0,0,0,0,0,0,{},[700000000],101.053,"{""workers"":1,""rodadasPorWorker"":700000000,""msDoWorkerMaisLento"":1750.24,""msDoWorkerMaisRapido"":1750.24,""hashesPorSegundo"":393707292}",nao,
07-worker-cpu,B,1,9,700000000,700000000,1775.851,394177260.583,0,0,0,0,0,0,0,{},[700000000],101.049,"{""workers"":1,""rodadasPorWorker"":700000000,""msDoWorkerMaisLento"":1748.18,""msDoWorkerMaisRapido"":1748.18,""hashesPorSegundo"":394177261}",nao,
07-worker-cpu,B,1,10,700000000,700000000,1789.441,391183624.405,0,0,0,0,0,0,0,{},[700000000],101.042,"{""workers"":1,""rodadasPorWorker"":700000000,""msDoWorkerMaisLento"":1761.31,""msDoWorkerMaisRapido"":1761.31,""hashesPorSegundo"":391183624}",nao,
07-worker-cpu,B,2,1,700000000,700000000,916.612,763681906.848,0,0,0,0,0,0,0,{},"[350000000,350000000]",101.089,"{""workers"":2,""rodadasPorWorker"":350000000,""msDoWorkerMaisLento"":886.27,""msDoWorkerMaisRapido"":885.78,""hashesPorSegundo"":763681907}",nao,
