cenario,concorrencia,repeticao,trabalhador,operacoes
07-worker-cpu,8,6,0,87500000
07-worker-cpu,8,6,1,87500000
07-worker-cpu,8,6,2,87500000
07-worker-cpu,8,6,3,87500000
07-worker-cpu,8,6,4,87500000
07-worker-cpu,8,6,5,87500000
07-worker-cpu,8,6,6,87500000
07-worker-cpu,8,6,7,87500000
07-worker-cpu,8,7,0,87500000
07-worker-cpu,8,7,1,87500000
07-worker-cpu,8,7,2,87500000
07-worker-cpu,8,7,3,87500000
07-worker-cpu,8,7,4,87500000
07-worker-cpu,8,7,5,87500000
07-worker-cpu,8,7,6,87500000
07-worker-cpu,8,7,7,87500000
07-worker-cpu,8,8,0,87500000
07-worker-cpu,8,8,1,87500000
07-worker-cpu,8,8,2,87500000
07-worker-cpu,8,8,3,87500000
07-worker-cpu,8,8,4,87500000
07-worker-cpu,8,8,5,87500000
07-worker-cpu,8,8,6,87500000
07-worker-cpu,8,8,7,87500000
07-worker-cpu,8,9,0,87500000
07-worker-cpu,8,9,1,87500000
07-worker-cpu,8,9,2,87500000
07-worker-cpu,8,9,3,87500000
07-worker-cpu,8,9,4,87500000
07-worker-cpu,8,9,5,87500000
07-worker-cpu,8,9,6,87500000
07-worker-cpu,8,9,7,87500000
07-worker-cpu,8,10,0,87500000
07-worker-cpu,8,10,1,87500000
07-worker-cpu,8,10,2,87500000
07-worker-cpu,8,10,3,87500000
07-worker-cpu,8,10,4,87500000
07-worker-cpu,8,10,5,87500000
07-worker-cpu,8,10,6,87500000
07-worker-cpu,8,10,7,87500000
08-worker-banco,1,1,0,200
08-worker-banco,1,2,0,200
08-worker-banco,1,3,0,200
08-worker-banco,1,4,0,200
08-worker-banco,1,5,0,200
08-worker-banco,1,6,0,200
08-worker-banco,1,7,0,200
08-worker-banco,1,8,0,200
08-worker-banco,1,9,0,200
08-worker-banco,1,10,0,200
08-worker-banco,2,1,0,100
08-worker-banco,2,1,1,100
08-worker-banco,2,2,0,100
08-worker-banco,2,2,1,100
08-worker-banco,2,3,0,100
08-worker-banco,2,3,1,100
08-worker-banco,2,4,0,100
08-worker-banco,2,4,1,100
08-worker-banco,2,5,0,100
08-worker-banco,2,5,1,100
08-worker-banco,2,6,0,100
08-worker-banco,2,6,1,100
08-worker-banco,2,7,0,100
08-worker-banco,2,7,1,100
08-worker-banco,2,8,0,100
08-worker-banco,2,8,1,100
08-worker-banco,2,9,0,100
08-worker-banco,2,9,1,100
08-worker-banco,2,10,0,100
08-worker-banco,2,10,1,100
08-worker-banco,4,1,0,50
08-worker-banco,4,1,1,50
08-worker-banco,4,1,2,50
08-worker-banco,4,1,3,50
08-worker-banco,4,2,0,50
08-worker-banco,4,2,1,50
08-worker-banco,4,2,2,50
08-worker-banco,4,2,3,50
08-worker-banco,4,3,0,50
08-worker-banco,4,3,1,50
08-worker-banco,4,3,2,50
08-worker-banco,4,3,3,50
08-worker-banco,4,4,0,50
08-worker-banco,4,4,1,50
08-worker-banco,4,4,2,50
08-worker-banco,4,4,3,50
08-worker-banco,4,5,0,50
08-worker-banco,4,5,1,50
08-worker-banco,4,5,2,50
08-worker-banco,4,5,3,50
08-worker-banco,4,6,0,50
08-worker-banco,4,6,1,50
08-worker-banco,4,6,2,50
08-worker-banco,4,6,3,50
08-worker-banco,4,7,0,50
08-worker-banco,4,7,1,50
08-worker-banco,4,7,2,50
08-worker-banco,4,7,3,50
08-worker-banco,4,8,0,50
08-worker-banco,4,8,1,50
08-worker-banco,4,8,2,50
08-worker-banco,4,8,3,50
08-worker-banco,4,9,0,50
08-worker-banco,4,9,1,50
08-worker-banco,4,9,2,50
08-worker-banco,4,9,3,50
08-worker-banco,4,10,0,50
08-worker-banco,4,10,1,50
08-worker-banco,4,10,2,50
08-worker-banco,4,10,3,50
08-worker-banco,8,1,0,25
08-worker-banco,8,1,1,25
08-worker-banco,8,1,2,25
08-worker-banco,8,1,3,25
08-worker-banco,8,1,4,25
08-worker-banco,8,1,5,25
08-worker-banco,8,1,6,25
08-worker-banco,8,1,7,25
08-worker-banco,8,2,0,25
08-worker-banco,8,2,1,25
08-worker-banco,8,2,2,25
08-worker-banco,8,2,3,25
08-worker-banco,8,2,4,25
08-worker-banco,8,2,5,25
08-worker-banco,8,2,6,25
08-worker-banco,8,2,7,25
08-worker-banco,8,3,0,25
08-worker-banco,8,3,1,25
08-worker-banco,8,3,2,25
08-worker-banco,8,3,3,25
08-worker-banco,8,3,4,25
08-worker-banco,8,3,5,25
08-worker-banco,8,3,6,25
08-worker-banco,8,3,7,25
08-worker-banco,8,4,0,25
08-worker-banco,8,4,1,25
08-worker-banco,8,4,2,25
08-worker-banco,8,4,3,25
08-worker-banco,8,4,4,25
08-worker-banco,8,4,5,25
08-worker-banco,8,4,6,25
08-worker-banco,8,4,7,25
08-worker-banco,8,5,0,25
08-worker-banco,8,5,1,25
08-worker-banco,8,5,2,25
08-worker-banco,8,5,3,25
08-worker-banco,8,5,4,25
08-worker-banco,8,5,5,25
08-worker-banco,8,5,6,25
08-worker-banco,8,5,7,25
08-worker-banco,8,6,0,25
08-worker-banco,8,6,1,25
08-worker-banco,8,6,2,25
08-worker-banco,8,6,3,25
08-worker-banco,8,6,4,25
08-worker-banco,8,6,5,25
08-worker-banco,8,6,6,25
08-worker-banco,8,6,7,25
08-worker-banco,8,7,0,25
08-worker-banco,8,7,1,25
08-worker-banco,8,7,2,25
08-worker-banco,8,7,3,25
08-worker-banco,8,7,4,25
08-worker-banco,8,7,5,25
08-worker-banco,8,7,6,25
08-worker-banco,8,7,7,25
08-worker-banco,8,8,0,25
08-worker-banco,8,8,1,25
08-worker-banco,8,8,2,25
08-worker-banco,8,8,3,25
08-worker-banco,8,8,4,25
08-worker-banco,8,8,5,25
08-worker-banco,8,8,6,25
08-worker-banco,8,8,7,25
08-worker-banco,8,9,0,25
08-worker-banco,8,9,1,25
08-worker-banco,8,9,2,25
08-worker-banco,8,9,3,25
08-worker-banco,8,9,4,25
08-worker-banco,8,9,5,25
08-worker-banco,8,9,6,25
08-worker-banco,8,9,7,25
08-worker-banco,8,10,0,25
08-worker-banco,8,10,1,25
08-worker-banco,8,10,2,25
08-worker-banco,8,10,3,25
08-worker-banco,8,10,4,25
08-worker-banco,8,10,5,25
08-worker-banco,8,10,6,25
08-worker-banco,8,10,7,25
08-worker-banco,16,1,0,13
08-worker-banco,16,1,1,13
08-worker-banco,16,1,2,13
08-worker-banco,16,1,3,13
08-worker-banco,16,1,4,13
08-worker-banco,16,1,5,13
08-worker-banco,16,1,6,13
08-worker-banco,16,1,7,13
08-worker-banco,16,1,8,12
08-worker-banco,16,1,9,12
08-worker-banco,16,1,10,12
08-worker-banco,16,1,11,12
08-worker-banco,16,1,12,12
08-worker-banco,16,1,13,12
08-worker-banco,16,1,14,12
08-worker-banco,16,1,15,12
08-worker-banco,16,2,0,13
08-worker-banco,16,2,1,13
08-worker-banco,16,2,2,13
08-worker-banco,16,2,3,13
08-worker-banco,16,2,4,13
08-worker-banco,16,2,5,13
08-worker-banco,16,2,6,13
08-worker-banco,16,2,7,13
08-worker-banco,16,2,8,12
08-worker-banco,16,2,9,12
08-worker-banco,16,2,10,12
08-worker-banco,16,2,11,12
08-worker-banco,16,2,12,12
08-worker-banco,16,2,13,12
08-worker-banco,16,2,14,12
08-worker-banco,16,2,15,12
08-worker-banco,16,3,0,13
08-worker-banco,16,3,1,13
08-worker-banco,16,3,2,13
08-worker-banco,16,3,3,13
08-worker-banco,16,3,4,13
08-worker-banco,16,3,5,13
08-worker-banco,16,3,6,13
08-worker-banco,16,3,7,13
08-worker-banco,16,3,8,12
08-worker-banco,16,3,9,12
08-worker-banco,16,3,10,12
08-worker-banco,16,3,11,12
08-worker-banco,16,3,12,12
08-worker-banco,16,3,13,12
08-worker-banco,16,3,14,12
08-worker-banco,16,3,15,12
08-worker-banco,16,4,0,13
08-worker-banco,16,4,1,13
08-worker-banco,16,4,2,13
08-worker-banco,16,4,3,13
08-worker-banco,16,4,4,13
08-worker-banco,16,4,5,13
08-worker-banco,16,4,6,13
08-worker-banco,16,4,7,13
08-worker-banco,16,4,8,12
08-worker-banco,16,4,9,12
08-worker-banco,16,4,10,12
08-worker-banco,16,4,11,12
08-worker-banco,16,4,12,12
08-worker-banco,16,4,13,12
08-worker-banco,16,4,14,12
08-worker-banco,16,4,15,12
08-worker-banco,16,5,0,13
08-worker-banco,16,5,1,13
08-worker-banco,16,5,2,13
08-worker-banco,16,5,3,13
08-worker-banco,16,5,4,13
08-worker-banco,16,5,5,13
08-worker-banco,16,5,6,13
08-worker-banco,16,5,7,13
08-worker-banco,16,5,8,12
08-worker-banco,16,5,9,12
08-worker-banco,16,5,10,12
08-worker-banco,16,5,11,12
08-worker-banco,16,5,12,12
08-worker-banco,16,5,13,12
08-worker-banco,16,5,14,12
08-worker-banco,16,5,15,12
08-worker-banco,16,6,0,13
08-worker-banco,16,6,1,13
08-worker-banco,16,6,2,13
08-worker-banco,16,6,3,13
08-worker-banco,16,6,4,13
08-worker-banco,16,6,5,13
08-worker-banco,16,6,6,13
08-worker-banco,16,6,7,13
08-worker-banco,16,6,8,12
08-worker-banco,16,6,9,12
08-worker-banco,16,6,10,12
08-worker-banco,16,6,11,12
08-worker-banco,16,6,12,12
08-worker-banco,16,6,13,12
08-worker-banco,16,6,14,12
08-worker-banco,16,6,15,12
08-worker-banco,16,7,0,13
08-worker-banco,16,7,1,13
08-worker-banco,16,7,2,13
08-worker-banco,16,7,3,13
08-worker-banco,16,7,4,13
08-worker-banco,16,7,5,13
08-worker-banco,16,7,6,13
08-worker-banco,16,7,7,13
08-worker-banco,16,7,8,12
08-worker-banco,16,7,9,12
08-worker-banco,16,7,10,12
08-worker-banco,16,7,11,12
08-worker-banco,16,7,12,12
08-worker-banco,16,7,13,12
08-worker-banco,16,7,14,12
08-worker-banco,16,7,15,12
08-worker-banco,16,8,0,13
08-worker-banco,16,8,1,13
08-worker-banco,16,8,2,13
08-worker-banco,16,8,3,13
08-worker-banco,16,8,4,13
08-worker-banco,16,8,5,13
08-worker-banco,16,8,6,13
08-worker-banco,16,8,7,13
08-worker-banco,16,8,8,12
08-worker-banco,16,8,9,12
08-worker-banco,16,8,10,12
08-worker-banco,16,8,11,12
08-worker-banco,16,8,12,12
08-worker-banco,16,8,13,12
08-worker-banco,16,8,14,12
08-worker-banco,16,8,15,12
08-worker-banco,16,9,0,13
08-worker-banco,16,9,1,13
08-worker-banco,16,9,2,13
08-worker-banco,16,9,3,13
08-worker-banco,16,9,4,13
08-worker-banco,16,9,5,13
08-worker-banco,16,9,6,13
08-worker-banco,16,9,7,13
08-worker-banco,16,9,8,12
08-worker-banco,16,9,9,12
08-worker-banco,16,9,10,12
08-worker-banco,16,9,11,12
08-worker-banco,16,9,12,12
08-worker-banco,16,9,13,12
08-worker-banco,16,9,14,12
08-worker-banco,16,9,15,12
08-worker-banco,16,10,0,13
08-worker-banco,16,10,1,13
08-worker-banco,16,10,2,13
08-worker-banco,16,10,3,13
08-worker-banco,16,10,4,13
08-worker-banco,16,10,5,13
08-worker-banco,16,10,6,13
08-worker-banco,16,10,7,13
08-worker-banco,16,10,8,12
08-worker-banco,16,10,9,12
08-worker-banco,16,10,10,12
08-worker-banco,16,10,11,12
08-worker-banco,16,10,12,12
08-worker-banco,16,10,13,12
08-worker-banco,16,10,14,12
08-worker-banco,16,10,15,12
09-deadlock,2,1,0,10
09-deadlock,2,1,1,10
09-deadlock,2,2,0,9
09-deadlock,2,2,1,11
09-deadlock,2,3,0,6
09-deadlock,2,3,1,14
09-deadlock,2,4,0,7
09-deadlock,2,4,1,13
09-deadlock,2,5,0,7
09-deadlock,2,5,1,13
09-deadlock,2,6,0,9
09-deadlock,2,6,1,11
09-deadlock,2,7,0,10
09-deadlock,2,7,1,10
09-deadlock,2,8,0,11
09-deadlock,2,8,1,9
09-deadlock,2,9,0,15
09-deadlock,2,9,1,5
09-deadlock,2,10,0,13
09-deadlock,2,10,1,7
09-deadlock,4,1,0,2
09-deadlock,4,1,1,3
09-deadlock,4,1,2,4
09-deadlock,4,1,3,4
09-deadlock,4,2,0,6
09-deadlock,4,2,1,2
09-deadlock,4,2,2,5
09-deadlock,4,2,3,2
09-deadlock,4,3,0,3
09-deadlock,4,3,1,3
09-deadlock,4,3,2,4
09-deadlock,4,3,3,3
09-deadlock,4,4,0,3
09-deadlock,4,4,1,2
09-deadlock,4,4,2,4
09-deadlock,4,4,3,3
09-deadlock,4,5,0,4
09-deadlock,4,5,1,3
09-deadlock,4,5,2,3
09-deadlock,4,5,3,2
09-deadlock,4,6,0,2
09-deadlock,4,6,1,2
09-deadlock,4,6,2,4
09-deadlock,4,6,3,4
09-deadlock,4,7,0,3
09-deadlock,4,7,1,2
09-deadlock,4,7,2,5
09-deadlock,4,7,3,3
09-deadlock,4,8,0,3
09-deadlock,4,8,1,3
09-deadlock,4,8,2,3
09-deadlock,4,8,3,4
09-deadlock,4,9,0,3
09-deadlock,4,9,1,3
09-deadlock,4,9,2,4
09-deadlock,4,9,3,2
09-deadlock,4,10,0,5
09-deadlock,4,10,1,2
09-deadlock,4,10,2,4
09-deadlock,4,10,3,3
09-deadlock,8,1,0,1
09-deadlock,8,1,1,1
09-deadlock,8,1,2,1
09-deadlock,8,1,3,0
09-deadlock,8,1,4,1
09-deadlock,8,1,5,1
09-deadlock,8,1,6,1
09-deadlock,8,1,7,0
09-deadlock,8,2,0,1
09-deadlock,8,2,1,2
09-deadlock,8,2,2,2
09-deadlock,8,2,3,3
09-deadlock,8,2,4,0
09-deadlock,8,2,5,1
09-deadlock,8,2,6,0
09-deadlock,8,2,7,3
09-deadlock,8,3,0,2
09-deadlock,8,3,1,1
09-deadlock,8,3,2,3
09-deadlock,8,3,3,0
09-deadlock,8,3,4,0
09-deadlock,8,3,5,1
09-deadlock,8,3,6,3
09-deadlock,8,3,7,0
09-deadlock,8,4,0,2
09-deadlock,8,4,1,1
09-deadlock,8,4,2,1
09-deadlock,8,4,3,0
09-deadlock,8,4,4,1
09-deadlock,8,4,5,0
09-deadlock,8,4,6,0
09-deadlock,8,4,7,1
09-deadlock,8,5,0,2
09-deadlock,8,5,1,1
09-deadlock,8,5,2,0
09-deadlock,8,5,3,2
09-deadlock,8,5,4,1
09-deadlock,8,5,5,1
09-deadlock,8,5,6,1
09-deadlock,8,5,7,0
09-deadlock,8,6,0,0
09-deadlock,8,6,1,0
09-deadlock,8,6,2,0
09-deadlock,8,6,3,0
09-deadlock,8,6,4,0
09-deadlock,8,6,5,1
09-deadlock,8,6,6,1
09-deadlock,8,6,7,1
09-deadlock,8,7,0,1
09-deadlock,8,7,1,0
09-deadlock,8,7,2,1
09-deadlock,8,7,3,0
09-deadlock,8,7,4,0
09-deadlock,8,7,5,1
09-deadlock,8,7,6,2
09-deadlock,8,7,7,0
09-deadlock,8,8,0,2
09-deadlock,8,8,1,1
09-deadlock,8,8,2,0
09-deadlock,8,8,3,3
09-deadlock,8,8,4,0
09-deadlock,8,8,5,1
09-deadlock,8,8,6,0
09-deadlock,8,8,7,3
09-deadlock,8,9,0,1
09-deadlock,8,9,1,1
09-deadlock,8,9,2,0
09-deadlock,8,9,3,0
09-deadlock,8,9,4,1
09-deadlock,8,9,5,0
09-deadlock,8,9,6,0
09-deadlock,8,9,7,2
09-deadlock,8,10,0,0
09-deadlock,8,10,1,0
09-deadlock,8,10,2,1
09-deadlock,8,10,3,0
09-deadlock,8,10,4,2
09-deadlock,8,10,5,1
09-deadlock,8,10,6,1
09-deadlock,8,10,7,1
10-leitura-suja,2,1,0,20
10-leitura-suja,2,1,1,20
10-leitura-suja,2,2,0,20
10-leitura-suja,2,2,1,20
10-leitura-suja,2,3,0,20
10-leitura-suja,2,3,1,20
10-leitura-suja,2,4,0,20
10-leitura-suja,2,4,1,20
10-leitura-suja,2,5,0,20
10-leitura-suja,2,5,1,20
10-leitura-suja,2,6,0,20
10-leitura-suja,2,6,1,20
10-leitura-suja,2,7,0,20
10-leitura-suja,2,7,1,20
10-leitura-suja,2,8,0,20
10-leitura-suja,2,8,1,20
10-leitura-suja,2,9,0,20
10-leitura-suja,2,9,1,20
10-leitura-suja,2,10,0,20
10-leitura-suja,2,10,1,20
10-leitura-suja,5,1,0,8
10-leitura-suja,5,1,1,8
10-leitura-suja,5,1,2,8
10-leitura-suja,5,1,3,8
10-leitura-suja,5,1,4,8
10-leitura-suja,5,2,0,8
10-leitura-suja,5,2,1,8
10-leitura-suja,5,2,2,8
10-leitura-suja,5,2,3,8
10-leitura-suja,5,2,4,8
10-leitura-suja,5,3,0,8
10-leitura-suja,5,3,1,8
10-leitura-suja,5,3,2,8
10-leitura-suja,5,3,3,8
10-leitura-suja,5,3,4,8
10-leitura-suja,5,4,0,8
10-leitura-suja,5,4,1,8
10-leitura-suja,5,4,2,8
10-leitura-suja,5,4,3,8
10-leitura-suja,5,4,4,8
10-leitura-suja,5,5,0,8
10-leitura-suja,5,5,1,8
10-leitura-suja,5,5,2,8
10-leitura-suja,5,5,3,8
10-leitura-suja,5,5,4,8
10-leitura-suja,5,6,0,8
10-leitura-suja,5,6,1,8
10-leitura-suja,5,6,2,8
10-leitura-suja,5,6,3,8
10-leitura-suja,5,6,4,8
10-leitura-suja,5,7,0,8
10-leitura-suja,5,7,1,8
10-leitura-suja,5,7,2,8
10-leitura-suja,5,7,3,8
10-leitura-suja,5,7,4,8
10-leitura-suja,5,8,0,8
10-leitura-suja,5,8,1,8
10-leitura-suja,5,8,2,8
10-leitura-suja,5,8,3,8
10-leitura-suja,5,8,4,8
10-leitura-suja,5,9,0,8
10-leitura-suja,5,9,1,8
10-leitura-suja,5,9,2,8
10-leitura-suja,5,9,3,8
10-leitura-suja,5,9,4,8
10-leitura-suja,5,10,0,8
10-leitura-suja,5,10,1,8
10-leitura-suja,5,10,2,8
10-leitura-suja,5,10,3,8
10-leitura-suja,5,10,4,8
11-heisenbug-sem-log,2,1,0,50
11-heisenbug-sem-log,2,1,1,50
11-heisenbug-sem-log,2,2,0,50
11-heisenbug-sem-log,2,2,1,50
11-heisenbug-sem-log,2,3,0,50
11-heisenbug-sem-log,2,3,1,50
11-heisenbug-sem-log,2,4,0,50
11-heisenbug-sem-log,2,4,1,50
11-heisenbug-sem-log,2,5,0,50
11-heisenbug-sem-log,2,5,1,50
11-heisenbug-sem-log,2,6,0,50
11-heisenbug-sem-log,2,6,1,50
11-heisenbug-sem-log,2,7,0,50
11-heisenbug-sem-log,2,7,1,50
11-heisenbug-sem-log,2,8,0,50
11-heisenbug-sem-log,2,8,1,50
11-heisenbug-sem-log,2,9,0,50
11-heisenbug-sem-log,2,9,1,50
11-heisenbug-sem-log,2,10,0,50
11-heisenbug-sem-log,2,10,1,50
11-heisenbug-sem-log,4,1,0,25
11-heisenbug-sem-log,4,1,1,24
11-heisenbug-sem-log,4,1,2,25
11-heisenbug-sem-log,4,1,3,26
11-heisenbug-sem-log,4,2,0,25
11-heisenbug-sem-log,4,2,1,25
11-heisenbug-sem-log,4,2,2,25
11-heisenbug-sem-log,4,2,3,25
11-heisenbug-sem-log,4,3,0,25
11-heisenbug-sem-log,4,3,1,25
11-heisenbug-sem-log,4,3,2,25
11-heisenbug-sem-log,4,3,3,25
11-heisenbug-sem-log,4,4,0,25
11-heisenbug-sem-log,4,4,1,24
11-heisenbug-sem-log,4,4,2,25
11-heisenbug-sem-log,4,4,3,26
11-heisenbug-sem-log,4,5,0,25
11-heisenbug-sem-log,4,5,1,25
11-heisenbug-sem-log,4,5,2,25
11-heisenbug-sem-log,4,5,3,25
11-heisenbug-sem-log,4,6,0,24
11-heisenbug-sem-log,4,6,1,25
11-heisenbug-sem-log,4,6,2,25
11-heisenbug-sem-log,4,6,3,26
11-heisenbug-sem-log,4,7,0,25
11-heisenbug-sem-log,4,7,1,25
11-heisenbug-sem-log,4,7,2,25
11-heisenbug-sem-log,4,7,3,25
11-heisenbug-sem-log,4,8,0,25
11-heisenbug-sem-log,4,8,1,24
11-heisenbug-sem-log,4,8,2,26
11-heisenbug-sem-log,4,8,3,25
11-heisenbug-sem-log,4,9,0,26
11-heisenbug-sem-log,4,9,1,25
11-heisenbug-sem-log,4,9,2,24
11-heisenbug-sem-log,4,9,3,25
11-heisenbug-sem-log,4,10,0,25
11-heisenbug-sem-log,4,10,1,25
11-heisenbug-sem-log,4,10,2,25
11-heisenbug-sem-log,4,10,3,25
11-heisenbug-sem-log,8,1,0,12
11-heisenbug-sem-log,8,1,1,11
11-heisenbug-sem-log,8,1,2,13
11-heisenbug-sem-log,8,1,3,14
11-heisenbug-sem-log,8,1,4,14
11-heisenbug-sem-log,8,1,5,11
11-heisenbug-sem-log,8,1,6,14
11-heisenbug-sem-log,8,1,7,11
11-heisenbug-sem-log,8,2,0,14
11-heisenbug-sem-log,8,2,1,14
11-heisenbug-sem-log,8,2,2,12
11-heisenbug-sem-log,8,2,3,12
11-heisenbug-sem-log,8,2,4,16
11-heisenbug-sem-log,8,2,5,11
11-heisenbug-sem-log,8,2,6,13
11-heisenbug-sem-log,8,2,7,8
11-heisenbug-sem-log,8,3,0,14
11-heisenbug-sem-log,8,3,1,10
11-heisenbug-sem-log,8,3,2,12
11-heisenbug-sem-log,8,3,3,9
11-heisenbug-sem-log,8,3,4,11
11-heisenbug-sem-log,8,3,5,14
11-heisenbug-sem-log,8,3,6,14
11-heisenbug-sem-log,8,3,7,16
11-heisenbug-sem-log,8,4,0,14
11-heisenbug-sem-log,8,4,1,13
11-heisenbug-sem-log,8,4,2,13
11-heisenbug-sem-log,8,4,3,12
11-heisenbug-sem-log,8,4,4,11
11-heisenbug-sem-log,8,4,5,12
11-heisenbug-sem-log,8,4,6,10
11-heisenbug-sem-log,8,4,7,15
11-heisenbug-sem-log,8,5,0,11
11-heisenbug-sem-log,8,5,1,12
11-heisenbug-sem-log,8,5,2,13
11-heisenbug-sem-log,8,5,3,12
11-heisenbug-sem-log,8,5,4,12
11-heisenbug-sem-log,8,5,5,13
11-heisenbug-sem-log,8,5,6,14
11-heisenbug-sem-log,8,5,7,13
11-heisenbug-sem-log,8,6,0,12
11-heisenbug-sem-log,8,6,1,10
11-heisenbug-sem-log,8,6,2,12
11-heisenbug-sem-log,8,6,3,13
11-heisenbug-sem-log,8,6,4,13
11-heisenbug-sem-log,8,6,5,14
11-heisenbug-sem-log,8,6,6,16
11-heisenbug-sem-log,8,6,7,10
11-heisenbug-sem-log,8,7,0,12
11-heisenbug-sem-log,8,7,1,13
11-heisenbug-sem-log,8,7,2,12
11-heisenbug-sem-log,8,7,3,8
11-heisenbug-sem-log,8,7,4,15
11-heisenbug-sem-log,8,7,5,12
11-heisenbug-sem-log,8,7,6,15
11-heisenbug-sem-log,8,7,7,13
11-heisenbug-sem-log,8,8,0,13
11-heisenbug-sem-log,8,8,1,15
11-heisenbug-sem-log,8,8,2,15
11-heisenbug-sem-log,8,8,3,9
11-heisenbug-sem-log,8,8,4,13
11-heisenbug-sem-log,8,8,5,13
11-heisenbug-sem-log,8,8,6,9
11-heisenbug-sem-log,8,8,7,13
11-heisenbug-sem-log,8,9,0,12
11-heisenbug-sem-log,8,9,1,15
11-heisenbug-sem-log,8,9,2,10
11-heisenbug-sem-log,8,9,3,14
11-heisenbug-sem-log,8,9,4,12
11-heisenbug-sem-log,8,9,5,15
11-heisenbug-sem-log,8,9,6,12
11-heisenbug-sem-log,8,9,7,10
11-heisenbug-sem-log,8,10,0,12
11-heisenbug-sem-log,8,10,1,14
11-heisenbug-sem-log,8,10,2,11
11-heisenbug-sem-log,8,10,3,10
11-heisenbug-sem-log,8,10,4,13
11-heisenbug-sem-log,8,10,5,13
11-heisenbug-sem-log,8,10,6,14
11-heisenbug-sem-log,8,10,7,13
11-heisenbug-sem-log,16,1,0,5
11-heisenbug-sem-log,16,1,1,6
11-heisenbug-sem-log,16,1,2,7
11-heisenbug-sem-log,16,1,3,6
11-heisenbug-sem-log,16,1,4,6
11-heisenbug-sem-log,16,1,5,6
11-heisenbug-sem-log,16,1,6,6
11-heisenbug-sem-log,16,1,7,6
11-heisenbug-sem-log,16,1,8,7
11-heisenbug-sem-log,16,1,9,7
11-heisenbug-sem-log,16,1,10,5
11-heisenbug-sem-log,16,1,11,7
11-heisenbug-sem-log,16,1,12,7
11-heisenbug-sem-log,16,1,13,10
11-heisenbug-sem-log,16,1,14,4
11-heisenbug-sem-log,16,1,15,5
11-heisenbug-sem-log,16,2,0,6
11-heisenbug-sem-log,16,2,1,8
11-heisenbug-sem-log,16,2,2,4
11-heisenbug-sem-log,16,2,3,5
11-heisenbug-sem-log,16,2,4,7
11-heisenbug-sem-log,16,2,5,5
11-heisenbug-sem-log,16,2,6,5
11-heisenbug-sem-log,16,2,7,3
11-heisenbug-sem-log,16,2,8,10
11-heisenbug-sem-log,16,2,9,8
11-heisenbug-sem-log,16,2,10,6
11-heisenbug-sem-log,16,2,11,6
11-heisenbug-sem-log,16,2,12,7
11-heisenbug-sem-log,16,2,13,2
11-heisenbug-sem-log,16,2,14,10
11-heisenbug-sem-log,16,2,15,8
11-heisenbug-sem-log,16,3,0,7
11-heisenbug-sem-log,16,3,1,8
11-heisenbug-sem-log,16,3,2,9
11-heisenbug-sem-log,16,3,3,7
11-heisenbug-sem-log,16,3,4,6
11-heisenbug-sem-log,16,3,5,5
11-heisenbug-sem-log,16,3,6,9
11-heisenbug-sem-log,16,3,7,8
11-heisenbug-sem-log,16,3,8,6
11-heisenbug-sem-log,16,3,9,3
11-heisenbug-sem-log,16,3,10,6
11-heisenbug-sem-log,16,3,11,1
11-heisenbug-sem-log,16,3,12,3
11-heisenbug-sem-log,16,3,13,8
11-heisenbug-sem-log,16,3,14,8
11-heisenbug-sem-log,16,3,15,6
11-heisenbug-sem-log,16,4,0,6
11-heisenbug-sem-log,16,4,1,10
11-heisenbug-sem-log,16,4,2,4
11-heisenbug-sem-log,16,4,3,7
11-heisenbug-sem-log,16,4,4,6
11-heisenbug-sem-log,16,4,5,4
11-heisenbug-sem-log,16,4,6,8
11-heisenbug-sem-log,16,4,7,7
11-heisenbug-sem-log,16,4,8,10
11-heisenbug-sem-log,16,4,9,5
11-heisenbug-sem-log,16,4,10,6
11-heisenbug-sem-log,16,4,11,5
11-heisenbug-sem-log,16,4,12,7
11-heisenbug-sem-log,16,4,13,6
11-heisenbug-sem-log,16,4,14,5
11-heisenbug-sem-log,16,4,15,4
11-heisenbug-sem-log,16,5,0,6
11-heisenbug-sem-log,16,5,1,7
11-heisenbug-sem-log,16,5,2,6
11-heisenbug-sem-log,16,5,3,8
11-heisenbug-sem-log,16,5,4,6
11-heisenbug-sem-log,16,5,5,7
11-heisenbug-sem-log,16,5,6,3
11-heisenbug-sem-log,16,5,7,5
11-heisenbug-sem-log,16,5,8,7
11-heisenbug-sem-log,16,5,9,7
11-heisenbug-sem-log,16,5,10,6
11-heisenbug-sem-log,16,5,11,7
11-heisenbug-sem-log,16,5,12,6
11-heisenbug-sem-log,16,5,13,6
11-heisenbug-sem-log,16,5,14,5
11-heisenbug-sem-log,16,5,15,8
11-heisenbug-sem-log,16,6,0,4
11-heisenbug-sem-log,16,6,1,5
11-heisenbug-sem-log,16,6,2,6
11-heisenbug-sem-log,16,6,3,6
11-heisenbug-sem-log,16,6,4,7
11-heisenbug-sem-log,16,6,5,6
11-heisenbug-sem-log,16,6,6,10
11-heisenbug-sem-log,16,6,7,7
11-heisenbug-sem-log,16,6,8,6
11-heisenbug-sem-log,16,6,9,6
11-heisenbug-sem-log,16,6,10,7
11-heisenbug-sem-log,16,6,11,5
11-heisenbug-sem-log,16,6,12,9
11-heisenbug-sem-log,16,6,13,4
11-heisenbug-sem-log,16,6,14,5
11-heisenbug-sem-log,16,6,15,7
